"HH_ID"	"Member_Age_Orig"	"Member_ID"	"Member_Gender_Orig"	"HEIGHT"	"WEIGHT"	"Mod_act"	"Vig_act"
8861	74	838	1	6	240	40	 
8861	72	2884	2	5.5	170	40	 
8863	45	839	1	6	230	6	 
8863	43	2885	2	5.8	150	6	9
8863	15	4169	1	5.5	130	6	6
8863	12	5101	2	4.1	75	3	5
8893	49	841	2	5.9	155	6	4
8893	20	2886	2	5.7	140	4	10
8893	22	4170	1	6.5	215	5	3
8893	16	5102	1	6.3	190	4	10
8893	50	5343	1	6.2	225	6	5
8906	74	1855	1	6.3	290	0	0
8906	40	3678	2	5.5	200	0	0
8916	46	843	1	6.2	220	12	0
8916	46	2887	2	5.2	130	5	0
8916	18	4171	2	5.6	180	3	0
8916	 	5103	2	4.6	102	15	3
8924	48	844	1	5.8	160	10	1
8924	18	2888	1	6	160	5	14
8924	16	4172	1	6.3	185	5	14
8928	57	845	1	5.1	175	4	1
8928	54	2889	2	5.6	115	10	 
8928	25	4173	1	6	140	7	2
8928	19	5104	1	6.2	170	7	2
8929	73	5973	1	6.1	290	15	5
8929	64	6798	2	5.6	200	15	5
8930	53	5974	1	6.1	190	14	6
8930	53	6799	2	5.1	130	18	7
8930	13	7298	1	4.11	83	21	16
8931	43	846	2	5.11	170	5	2
8931	13	2890	2	5.5	100	6	0
8931	11	4174	2	5.3	100	3	0
8931	50	5344	1	6	195	3	1
8933	61	847	2	5.5	160	15	2
8933	62	2891	1	6	220	10	0
8938	69	848	1	5.11	238	6	 
8938	54	2892	2	5.1	130	4	2
8944	68	1856	1	6	215	5	1
8945	69	1857	1	5.7	200	25	 
8945	27	3679	2	5.4	130	15	 
8946	63	1858	1	5.9	172	2	3
8946	 	3680	2	5.3	 	3	1
8947	50	849	1	5.1	185	15	7
8947	46	2893	2	5.6	126	20	10
8947	18	4175	1	6.4	152	35	16
8960	57	851	1	6	221	20	0
8960	56	2895	2	5.5	140	25	0
8961	38	1859	1	6.8	210	4	 
8980	78	5977	1	5.11	220	7	 
8980	77	6802	2	5.1	110	14	 
8985	63	852	1	6.2	190	28	 
8985	59	2896	2	5.7	 	32	 
8988	29	1860	2	5.8	130	15	3
8988	30	3681	1	6.2	175	4	20
8988	1	4546	2	 	 	 	 
8989	54	853	1	5.9	155	4	2
8989	45	2897	2	5.1	165	4	 
8991	83	5978	1	5.1	140	 	 
8991	85	6803	2	5.5	129	 	 
8991	48	7300	1	6.1	180	 	 
8998	82	854	1	5.1	170	21	 
8999	44	1861	1	6.3	170	12	3
8999	13	2321	1	5	85	21	2
8999	43	3682	2	5.4	130	28	4
8999	15	4547	2	5.3	107	21	6
8999	8	4897	2	5	85	21	2
9000	51	855	1	6.1	195	8	2
9000	50	2898	2	5.6	160	6	1
9002	42	856	1	6.2	200	5	 
9002	43	2899	2	5.1	230	8	 
9002	9	4177	2	4.1	85	5	10
9002	7	5105	1	4.8	85	5	10
9008	26	857	1	5.11	200	10	 
9008	28	2900	2	5.6	200	10	 
9022	45	5979	1	5.9	140	5	0
9022	43	6804	2	5.4	170	7	0
9022	12	7301	2	5	90	5	2
9033	40	1862	1	5.9	150	15	0
9033	 	2322	1	4.8	70	10	1
9033	 	3683	2	5.3	115	20	4
9033	 	4548	1	5.2	90	10	2
9039	51	5980	1	6	190	3	0
9039	54	6805	2	5.3	145	6	0
9039	24	7302	2	5.2	130	5	2
9039	16	7559	1	6.3	195	3	6
9041	63	859	1	6	215	6	0
9041	62	2902	2	5.2	130	20	0
9042	66	5981	2	5.8	205	14	0
9042	67	7778	1	6	220	20	6
9060	 	5983	1	5.8	155	14	2
9060	39	6806	2	5.8	135	28	2
9060	 	7303	2	5.5	110	7	 
9060	 	7560	2	4.5	60	7	 
9060	 	7689	2	3.7	40	14	 
9060	 	7731	2	3	28	14	 
9076	55	861	2	5.8	125	10	3
9076	66	2904	1	5.8	200	2	0
9090	59	862	1	5.6	175	6	0
9090	58	2905	2	5.9	180	8	0
9090	20	4178	1	5.7	160	4	0
9090	15	5106	2	5.6	160	4	4
9091	30	5984	1	6.2	175	4	4
9091	30	6807	2	5.6	132	10	6
9091	6	7304	1	4	40	15	6
9091	4	7561	2	3.6	31	15	6
9093	36	1863	1	5.8	160	16	2
9093	6	2323	1	4	45	30	0
9093	37	3684	2	5.4	135	23	 
9093	9	4549	2	4.5	64	30	 
9095	50	863	1	5.9	140	3	0
9110	57	5985	1	5.9	185	5	5
9110	51	6808	2	5.5	130	5	3
9111	53	864	1	6.4	210	3	1
9111	47	2906	2	5.8	190	3	1
9111	14	4179	1	5.11	135	5	0
9111	12	5107	2	5.4	105	3	2
9117	50	865	1	6	170	2	 
9117	 	2907	2	6.2	125	 	7
9117	 	4180	2	5.2	110	 	7
9117	 	4813	2	4.6	67	 	7
9117	 	5108	2	4.1	80	 	7
9123	55	866	1	6	215	1	1
9123	51	2908	2	5.5	124	3	 
9123	21	4181	1	6.1	160	3	 
9123	18	5109	1	5.1	160	5	 
9143	62	867	1	6.2	180	30	10
9143	57	2909	2	5.7	120	30	5
9145	61	868	1	5.9	240	5	 
9145	53	2910	2	5.8	160	5	 
9157	89	869	2	5.4	120	57	 
9157	91	2911	1	5.1	130	0	0
9162	89	870	2	5.3	147	2	 
9163	65	5987	1	6	170	18	1
9163	62	6810	2	5.11	155	22	1
9167	69	5988	1	5.3	180	5	0
9167	69	6811	2	5.5	130	4	0
9172	60	1864	1	6.2	211	30	0
9172	17	2324	2	5.6	125	20	4
9172	57	3685	2	5.3	165	7	0
9172	22	4550	1	6.1	155	30	5
9179	50	5989	1	5.7	230	10	0
9179	 	6812	2	5.3	120	10	 
9179	 	7305	1	5.7	230	17	 
9206	70	5990	1	5.9	164	10	4
9206	70	6813	2	5.2	 	20	0
9206	18	7306	1	5.7	140	0	0
9207	45	5991	1	6.5	235	5	15
9207	44	6814	2	5.7	170	3	 
9207	13	7307	1	5.1	80	20	 
9207	12	7562	1	4.1	75	20	 
9207	9	7690	2	4.8	65	20	 
9207	8	7732	2	4.6	60	20	 
9207	4	7741	2	3.11	40	20	 
9224	83	2024	1	5.5	140	10	 
9224	58	3815	1	 	 	 	 
9242	56	5995	1	6.1	205	48	5
9242	 	6816	2	5.4	170	10	 
9242	 	7308	1	6	140	30	10
9245	54	874	2	5.2	130	2	1
9245	21	2913	1	5.9	185	1	0
9249	39	5996	2	5.4	126	8	 
9249	11	6817	2	4.9	90	4	1
9250	70	875	1	5.9	172	20	0
9250	68	2914	2	5.3	130	15	0
9253	65	2025	1	6.1	245	10	2
9253	63	3816	2	 	 	 	 
9254	60	5997	1	5.7	200	2	0
9254	60	6818	2	5.4	130	6	4
9268	66	876	2	5.4	131	20	 
9281	 	5999	2	5.4	132	70	 
9281	66	6819	1	5.7	200	40	 
9300	61	1865	1	5.1	210	4	 
9300	60	3686	2	5.4	100	1	 
9305	 	1866	2	5.5	 	10	2
9305	61	3687	1	6.2	 	15	4
9306	62	1867	2	5.9	142	15	3
9306	64	3688	1	5.7	180	2	3
9308	54	877	2	5.7	180	20	4
9308	22	2915	2	5.4	130	15	6
9311	37	878	1	5.9	230	5	 
9311	36	2916	2	5.8	180	5	 
9311	2	4182	1	3	35	10	 
9312	57	6000	1	6	195	 	 
9312	56	6820	2	5	105	5	 
9313	34	879	 	5.4	111	4	 
9313	43	2917	 	6	170	4	 
9313	3	4183	 	3	32	6	 
9316	56	6001	1	5.11	215	5	2
9316	54	6821	2	5.6	150	5	0
9318	62	880	1	6	240	5	 
9318	56	2918	2	5.5	225	5	 
9319	52	881	1	5.11	306	5	 
9319	51	2919	2	5.4	177	5	3
9319	24	4184	1	5.1	180	3	 
9319	22	5110	1	5.5	150	3	5
9321	57	1868	2	5.6	140	4	1
9321	24	3689	2	5.7	145	6	4
9321	65	4551	1	5.11	220	5	2
9322	53	1869	2	5.7	138	7	 
9322	15	3690	1	5.5	120	10	 
9322	13	4552	2	5.4	92	10	 
9323	65	6002	1	5.1	215	12	1
9323	64	6822	2	5.2	165	12	2
9342	48	884	1	5.1	193	5	0
9342	43	2922	2	5.4	 	5	0
9342	11	4186	1	4.11	86	14	7
9342	6	5111	1	3.9	48	14	7
9345	81	6003	1	6	185	5	 
9345	80	6823	2	5.6	130	7	 
9350	74	885	1	6	176	15	3
9350	76	2923	2	5.6	135	10	0
9367	60	886	1	5.9	200	5	2
9367	57	2924	2	5.3	130	3	0
9367	21	4187	2	5.1	140	8	3
9367	18	5112	1	6	170	8	4
9377	71	2026	1	5.9	155	12	 
9377	69	3817	2	5.5	150	12	 
9385	 	889	1	5.8	180	2	2
9385	56	2927	2	5.6	130	2	5
9386	57	6004	1	6.4	240	4	1
9386	55	6824	2	5.3	100	2	0
9386	21	7309	2	5.6	105	6	8
9386	18	7563	2	5	110	6	6
9386	12	7691	2	5.2	110	6	3
9388	65	1871	2	5.5	149	10	5
9388	65	3692	1	6.4	 	12	5
9397	66	891	1	5.11	200	25	5
9397	56	2928	2	5.7	160	10	5
9404	49	6005	1	6.1	195	5	3
9404	48	6825	2	5.6	135	3	0
9404	17	7310	1	5.11	175	2	1
9404	12	7564	1	5.5	125	4	1
9417	50	892	1	5.11	175	5	8
9417	46	2929	2	5.4	130	4	2
9417	21	4189	2	5.4	120	4	8
9425	36	1872	1	6.1	190	3	0
9425	39	3693	2	5.3	190	3	0
9425	2	4553	2	2.1	34	 	 
9436	62	894	1	6.1	230	2	 
9436	59	2931	2	5.6	110	1	5
9442	56	6006	2	5.5	150	7	 
9442	53	6826	1	5.1	220	4	 
9446	51	1873	2	5.7	140	4	 
9446	64	3694	1	6.1	195	4	 
9466	29	898	2	5.4	125	5	3
9466	33	2934	1	5.8	185	4	2
9477	39	899	2	5.7	120	12	2
9495	65	900	1	5.8	190	3	 
9495	63	2935	2	5.2	140	3	 
9511	91	6009	1	 	 	 	 
9511	83	6828	2	 	 	 	 
9511	49	7311	1	 	 	 	 
9519	39	901	1	5.11	230	8	3
9519	42	2936	2	5.1	155	10	 
9524	53	1876	1	6	190	20	3
9524	51	3696	2	5.6	135	10	0
9530	75	1877	1	6	170	70	0
9530	74	3697	2	 	 	30	0
9535	82	902	2	5.1	160	10	 
9540	47	6010	1	5.1	160	7	1
9540	46	6829	2	5.2	110	5	0
9540	13	7312	1	5.7	110	14	4
9540	9	7565	1	4.4	65	21	6
9540	7	7692	1	3.11	50	21	6
9540	3	7733	1	3	26	10	 
9557	76	903	1	5.8	230	1	 
9557	71	2937	2	5.1	145	2	 
9558	56	6011	2	5.6	168	12	 
9576	54	904	1	5.11	170	30	1
9576	54	2938	2	5.8	140	14	1
9576	16	4191	2	5.7	130	10	1
9576	14	5115	1	6	170	10	1
9578	40	905	2	5.8	260	2	 
9580	65	2027	2	5.3	180	30	 
9580	62	3818	1	6.2	240	15	30
9592	51	906	1	6.1	180	30	 
9592	49	2939	2	5.2	 	35	 
9593	45	1878	1	5.8	240	5	 
9593	44	3698	1	5.8	200	5	 
9602	73	6012	2	4.1	140	 	 
9602	74	6830	2	5.8	170	 	 
9610	53	6013	1	6	240	20	20
9610	54	6831	2	5.4	110	40	 
9610	30	7313	1	6	160	20	20
9614	62	6014	2	5.5	160	 	 
9615	64	907	1	5.7	240	20	 
9615	62	2940	2	5.3	220	36	 
9629	48	6015	1	5.1	180	20	0
9629	44	6832	2	5.8	145	20	0
9633	60	6016	1	5.6	200	26	0
9633	59	6833	2	5.4	150	40	10
9635	53	908	1	5.9	200	40	4
9635	48	2941	2	4.9	150	56	2
9635	88	4192	2	4.9	170	20	0
9635	20	4815	1	5.8	160	8	1
9635	14	4925	1	5.7	180	2	1
9635	17	4957	2	5.7	170	2	 
9635	23	5116	1	5.8	180	35	2
9635	9	5234	1	3.4	80	1	 
9644	53	909	2	5.8	230	2	 
9644	28	2942	1	5.9	185	3	1
9644	21	4193	1	5.11	195	3	1
9644	15	5117	2	5.6	10	2	1
9648	48	2028	2	5.2	130	 	 
9648	18	3819	2	5	135	 	 
9648	16	4616	2	4.11	140	 	 
9648	13	4724	2	5.4	112	 	 
9687	65	910	1	 	 	 	 
9687	61	2943	2	 	 	 	 
9687	46	4194	1	 	 	 	 
9699	43	1880	1	6.2	325	35	 
9699	2	2325	1	3	30	5	 
9699	38	3699	2	5.9	170	10	 
9699	11	4554	2	5.2	100	10	3
9700	75	2029	1	5.4	143	1	 
9700	73	3820	2	5.2	114	1	 
9701	66	6019	2	5.4	200	1	 
9701	68	7779	1	6.1	210	1	 
9705	40	6020	1	5.9	175	7	7
9705	38	6836	2	5.4	120	11	3
9705	8	7315	1	4.6	60	10	20
9705	7	7567	2	4	40	10	20
9714	48	6021	1	5.1	200	4	0
9715	65	912	1	 	 	8	 
9715	66	2945	2	 	 	6	 
9717	54	913	2	5.2	160	7	3
9718	50	1881	1	5.11	185	40	40
9718	48	3700	2	5.2	210	25	20
9719	75	914	2	5.4	135	28	0
9725	52	1882	1	5.3	125	 	 
9725	14	2326	1	5.7	180	 	 
9725	48	3701	2	5	 	 	 
9725	17	4555	1	5.1	175	 	 
9736	63	915	1	5.1	205	19	5
9736	63	2946	2	5.3	155	19	8
9737	62	916	1	6.2	205	36	 
9737	60	2947	2	5.8	120	42	 
9738	67	917	1	6.1	197	40	 
9738	60	2948	2	5.2	148	35	 
9747	59	918	1	5.7	160	10	2
9747	58	2949	2	5.8	145	10	 
9748	46	919	1	5.1	170	3	 
9748	45	2950	2	5.5	135	5	 
9748	18	4195	1	5.11	155	5	5
9748	16	5118	2	5.3	125	 	12
9754	71	920	2	5.6	 	20	 
9754	72	2951	1	5.11	210	10	 
9755	52	6022	1	6.1	210	50	 
9755	48	6837	2	5.7	165	35	 
9755	22	7316	1	6.1	163	40	 
9770	57	921	1	5.9	194	45	0
9770	58	2952	2	5.2	 	40	0
9786	42	1883	1	6.2	155	50	20
9791	75	6023	1	5.11	240	5	0
9791	72	6838	2	5.3	212	5	0
9794	80	6024	2	5.4	139	6	0
9794	 	6839	1	5.1	165	9	 
9800	76	6025	2	4.6	160	35	 
9812	61	1884	1	5.7	180	4	 
9812	65	3702	2	5.5	190	3	 
9812	 	4556	2	5.5	 	 	 
9815	61	922	1	5.11	190	6	0
9815	58	2953	2	5.8	 	4	2
9818	51	923	1	5.7	165	10	6
9818	51	2954	2	5.8	155	20	4
9836	51	6026	1	6	220	16	7
9836	34	6840	2	5.4	180	6	1
9836	6	7317	1	3.9	50	14	0
9836	2	7568	1	2	30	12	0
9848	69	924	2	5.3	180	6	 
9848	70	2955	1	5.4	170	6	 
9851	75	925	1	5.11	200	1	 
9851	72	2956	2	5.6	170	1	 
9858	43	6027	1	5.9	175	15	10
9858	45	6841	2	5.2	135	35	15
9858	18	7318	1	5.11	195	15	20
9858	14	7569	2	5.3	120	15	20
9866	91	926	1	5.6	115	25	0
9866	86	2957	2	5.2	150	100	10
9869	65	6028	1	5.1	175	40	20
9869	82	6842	2	5.7	260	10	0
9872	69	6029	1	5.7	150	8	 
9872	 	6843	2	5.2	128	8	 
9873	80	928	2	5.6	160	35	 
9877	44	1885	1	5.9	180	10	4
9877	30	2327	1	5.8	230	3	0
9877	46	3703	2	5.6	160	5	2
9877	8	4557	1	4.9	70	12	6
9889	79	6030	2	 	 	 	 
9891	42	6031	1	5.11	210	5	4
9891	43	6844	2	5.1	135	12	 
9891	10	7319	1	4.1	90	10	8
9891	8	7570	2	4	60	10	2
9893	50	1886	1	5.1	180	10	40
9893	47	5345	2	5.7	185	10	5
9900	36	6032	1	6.1	218	7	1
9900	32	6845	2	5.5	180	8	2
9900	11	7320	1	5.1	84	6	8
9900	1	7571	1	2.2	16	0	0
9905	73	1887	2	5.4	165	5	0
9914	68	2030	2	5.2	145	10	1
9916	55	2031	1	5.9	234	4	0
9916	53	3821	2	5.4	210	1	0
9916	11	4617	1	5.4	90	10	10
9916	29	4725	1	5.1	240	2	0
9916	31	4912	2	5.5	250	2	0
9916	6	4951	1	4.2	50	6	0
9916	2	5229	2	2.1	25	0	0
9921	72	929	1	5.1	190	 	 
9923	48	930	2	5.3	116	21	5
9923	49	2959	1	6	175	48	8
9927	19	931	2	5.2	125	1	0
9927	17	2960	2	5.2	125	1	0
9927	17	4196	2	5.2	125	1	0
9927	50	4816	2	5.2	125	1	0
9927	1	5119	1	1.11	24	 	 
9932	76	932	2	5.5	128	8	 
9938	57	1888	1	6	 	5	4
9938	54	3704	2	5.4	125	5	3
9943	48	1889	1	6.1	260	50	2
9943	80	3705	2	5.2	140	30	 
9950	63	1890	1	5.11	208	3	 
9950	63	3706	2	5.4	145	15	 
9957	69	1891	1	5.8	184	3	0
9957	66	3707	2	5.4	139	3	0
9961	67	933	1	6.1	210	10	3
9961	63	2961	2	5.1	160	15	3
9971	61	1892	1	5.7	135	20	2
9979	53	6033	1	5.11	200	2	0
9979	53	6846	1	5.9	170	4	2
9981	83	935	1	5.1	180	10	 
9981	49	2963	2	5.8	160	20	 
9985	 	934	1	6.1	175	5	1
9985	56	2962	2	5.5	150	16	7
9992	21	6034	2	5.4	130	21	7
9999	60	936	2	5.3	180	30	10
10005	42	937	1	6.1	175	80	20
10005	9	2964	2	4.3	60	10	5
10005	5	4197	2	3.7	48	5	5
10009	64	938	1	5.8	185	6	6
10009	62	2965	2	 	 	15	 
10010	52	939	1	 	 	 	 
10010	50	2966	2	5.5	155	12	 
10010	22	4198	1	 	 	 	 
10013	57	940	1	6	180	10	10
10013	10	2967	2	4	70	20	5
10020	44	941	1	5.8	170	5	 
10020	43	2968	2	5.6	145	4	 
10020	12	4199	1	5.2	80	2	 
10020	10	5120	1	5	65	3	 
10024	55	1893	2	5.4	 	20	 
10024	59	5346	1	6	 	16	40
10032	52	942	1	6.6	220	6	3
10032	49	2969	2	5.3	110	5	3
10032	9	4200	2	4.8	70	10	5
10032	7	4817	1	4.4	80	10	5
10032	9	5121	2	4.8	80	10	5
10041	65	943	1	5.5	200	11	 
10041	 	2970	2	 	 	13	 
10042	71	6035	1	5	205	30	 
10042	69	6847	2	5	111	 	 
10043	43	6036	1	5.7	195	2	1
10043	 	6848	2	5.7	190	2	1
10043	 	7321	1	5.8	160	3	1
10043	 	7572	1	5.6	120	3	1
10047	62	944	2	5.3	220	4	2
10048	51	6037	2	5.2	130	48	0
10048	50	6849	1	6	182	8	40
10051	50	6038	1	5.11	145	30	0
10055	60	945	1	5.7	170	15	0
10055	61	2971	2	5.7	170	70	0
10057	73	946	1	6.2	275	5	0
10057	72	2972	2	5.1	250	5	0
10059	61	1894	1	5.9	160	40	3
10059	56	3708	2	5.8	120	40	0
10062	52	947	2	5.5	130	16	5
10062	13	2973	1	5.3	120	3	5
10077	58	948	1	5.11	190	2	0
10077	56	2974	2	5.3	128	5	5
10077	19	4201	2	5.3	110	6	6
10083	43	949	1	6	235	6	2
10087	66	950	2	5.2	165	3	 
10087	49	2975	2	5.5	105	9	 
10097	67	951	1	5.11	171	7	0
10097	66	2976	2	5.6	187	5	0
10097	63	4202	1	5.11	190	4	 
10101	43	952	1	6	185	10	1
10101	35	2977	2	5.8	132	5	0
10101	9	4203	1	4.9	88	15	5
10101	4	5122	1	3.6	35	4	1
10114	 	6039	2	 	 	 	 
10114	 	6850	2	 	 	 	 
10114	 	7322	2	 	 	 	 
10114	 	7573	1	 	 	 	 
10114	 	7693	2	 	 	 	 
10114	 	7734	2	 	 	 	 
10120	44	6040	2	5.8	145	30	3
10120	42	6851	1	5.1	170	30	5
10120	16	7323	1	6	130	30	10
10120	12	7574	2	5.6	105	20	5
10130	59	953	1	5.9	185	40	4
10130	58	2978	2	5.3	 	40	4
10142	40	954	2	5.6	154	9	6
10142	37	2979	1	6.1	217	9	7
10142	8	4204	1	4.4	82	9	3
10142	6	5123	1	4	62	9	3
10143	40	955	1	6.1	230	2	 
10143	49	2980	2	5.9	220	2	 
10143	8	4205	1	4.7	70	2	 
10143	3	4818	1	3.3	35	 	 
10143	6	5124	2	4	45	2	 
10144	37	6041	1	5.1	200	10	 
10144	35	6852	2	5.4	125	10	5
10144	17	7324	1	5.8	125	20	10
10144	13	7575	1	5.4	150	10	 
10144	8	7694	2	4	50	25	2
10147	40	956	2	5.4	130	14	1
10147	41	2981	1	6	190	6	1
10147	13	4206	1	 	70	8	1
10147	6	4819	1	 	38	8	5
10147	10	5125	1	 	100	8	2
10151	27	6042	2	6.3	260	6	0
10151	58	6853	2	5.8	245	20	 
10151	59	7325	1	5.9	180	20	10
10167	47	957	1	6	230	10	40
10167	48	2982	2	5.9	220	20	0
10167	16	4207	2	5.8	175	10	6
10176	40	1895	1	5.9	144	11	5
10176	70	2328	2	5.3	218	0	0
10176	32	3709	2	5.4	185	15	10
10176	2	4558	2	 	30	0	0
10177	59	6043	2	5.6	130	10	10
10177	60	6854	1	6.2	300	12	4
10185	75	958	2	5.2	40	12	 
10185	57	2983	1	5.7	170	20	 
10185	56	4208	1	5.4	165	20	 
10185	24	5126	1	6	210	10	5
10189	34	959	1	5.9	165	40	 
10189	36	2984	2	5.6	180	30	 
10189	7	4209	1	4.1	43	6	 
10197	53	960	1	6.1	175	5	5
10197	46	2985	2	5.7	140	3	3
10197	17	4210	2	5.8	110	2	3
10197	12	4820	1	5.2	90	0	0
10197	14	5127	2	4.1	80	10	10
10198	41	961	1	5.8	145	150	 
10198	43	2986	2	5.4	115	150	 
10198	19	4211	2	5.3	135	75	 
10198	13	4821	1	5.3	115	100	 
10198	17	5128	2	5.3	100	75	 
10208	60	962	1	5.8	210	10	 
10208	 	2987	2	5.2	110	20	30
10212	33	2032	1	5.9	170	5	2
10212	31	3822	2	5.6	160	6	 
10212	3	4618	2	3	30	8	 
10212	0.05	4726	1	1.7	8	 	 
10213	56	963	2	5.4	184	15	0
10215	34	6044	1	6	185	35	5
10215	32	6855	2	5.11	130	35	5
10215	6	7326	1	4.4	65	35	5
10215	1	7576	2	2.8	28	35	0
10229	65	964	1	5.1	215	20	 
10229	64	2988	2	5.8	140	20	2
10230	18	1896	2	5.4	249	4	4
10230	6	2329	2	4.8	78	2	5
10230	14	3710	2	5.8	200	3	0
10230	10	4559	2	5	87	2	5
10230	17	4898	2	5.6	120	4	1
10230	38	4948	2	5.1	318	4	 
10254	36	6045	1	 	195	5	5
10254	35	6856	2	 	125	2	 
10254	15	7327	2	 	125	 	7
10254	10	7577	1	 	75	13	 
10254	8	7695	2	 	55	13	 
10268	27	6046	1	6.1	178	40	10
10268	25	6857	2	5.6	150	20	0
10268	2	7328	1	3	30	20	0
10269	59	6047	2	5.4	 	9	 
10278	33	6049	2	5.3	160	30	10
10278	11	6859	2	 	80	10	5
10278	6	7329	1	 	38	10	5
10283	39	1049	1	6	185	6	5
10285	76	2033	2	5.2	115	 	 
10285	76	5347	1	6.1	190	 	 
10286	47	1050	1	5.1	180	2	 
10286	42	3056	2	5.4	160	2	1
10286	16	4246	2	5.3	127	4	4
10286	8	4832	1	4.1	60	3	1
10286	10	5153	2	4.7	90	3	2
10289	57	1051	1	5.6	180	15	2
10289	57	3057	2	5	140	20	2
10292	57	1052	1	5.9	170	10	 
10292	46	3058	2	5.2	105	10	 
10292	9	4247	1	4.2	78	8	4
10298	43	6050	1	5.11	 	40	7
10298	11	6860	1	5.1	 	7	3
10298	9	7330	2	4.4	 	7	3
10298	38	7578	2	5.4	 	40	15
10300	33	1053	1	6	275	 	 
10300	32	3059	2	5	165	 	 
10300	6	4248	2	 	56	 	 
10300	2	4833	1	 	26	 	 
10300	4	5154	2	 	40	 	 
10307	59	1054	1	6	240	10	 
10307	60	3060	2	5.3	150	15	 
10307	22	4249	1	5.11	250	10	 
10311	56	6051	1	5.8	190	8	1
10311	52	6861	2	5.4	140	10	1
10311	20	7331	1	5.9	125	12	4
10314	44	1897	1	5.11	195	50	5
10314	40	3711	2	5.8	201	10	0
10314	17	4560	1	5.11	170	42	22
10325	49	1055	2	5.4	164	24	 
10325	51	3061	1	5.9	172	14	7
10326	40	1056	1	5.11	125	40	6
10326	38	3062	2	5.2	140	20	4
10326	11	4250	2	4.7	70	12	2
10326	10	5155	1	4.8	95	10	2
10327	67	6052	1	5.1	280	 	 
10327	 	6862	2	5.3	160	 	 
10328	66	1057	2	6	240	15	 
10328	64	3063	1	6	190	30	 
10332	46	6053	2	 	 	 	 
10332	49	6863	1	6.3	225	 	 
10332	22	7332	1	6.2	180	 	 
10335	60	6054	1	5.11	190	30	0
10335	57	6864	2	5.1	115	30	0
10335	25	7333	1	5.11	200	25	0
10342	34	1058	2	5.6	180	7	 
10354	59	6055	1	6	250	6	 
10354	58	6865	2	5.5	200	6	 
10357	43	1059	1	6	190	5	0
10357	45	3064	2	5.8	190	6	0
10357	15	4251	2	5.8	125	4	0
10363	33	5262	2	5.3	165	8	 
10363	 	5269	 	6.2	240	4	 
10363	 	5272	 	4.8	65	10	 
10363	 	5273	 	4.2	41	10	 
10374	65	6056	1	5.8	170	1	1
10374	64	6866	2	 	 	 	 
10375	78	1060	1	5.1	195	30	 
10375	79	3065	2	5.2	145	30	 
10376	70	1061	1	5.1	185	36	10
10376	72	3066	2	5.2	150	18	0
10379	65	6057	1	5.6	165	7	 
10379	63	6867	2	5.6	160	7	 
10380	62	1062	1	5.9	190	5	0
10380	60	3067	2	5.8	170	5	0
10380	22	4252	1	6.2	 	5	0
10388	38	6058	1	5.9	170	20	3
10388	29	6868	2	5.2	115	20	 
10388	7	7334	2	4.1	45	10	2
10388	3	7579	1	3.4	35	10	2
10407	60	1063	1	6.3	218	2	 
10407	63	3068	2	5.6	150	 	4
10419	72	5256	2	5.6	175	6	 
10424	76	6059	1	5.8	177	5	 
10424	70	6869	2	5	98	30	 
10430	44	1064	1	5.1	240	 	 
10430	45	3069	2	 	 	 	 
10430	18	4253	2	 	 	 	 
10430	16	5156	1	 	 	 	 
10432	54	1898	1	5.9	155	5	 
10432	53	3712	2	5.1	130	5	 
10443	60	1065	1	5.11	179	10	6
10443	50	3070	2	5.1	175	8	6
10443	24	4254	2	5.9	170	10	0
10443	 	5157	2	6	175	10	0
10450	42	6060	1	5.1	195	40	 
10450	37	6870	2	5.6	210	15	 
10450	6	7335	2	4.5	55	3	 
10450	5	7580	1	3.5	37	3	 
10457	60	1066	2	5	170	3	0
10458	60	1067	2	5.6	181	70	0
10458	63	3071	1	6	179	56	0
10460	44	1068	1	5.1	200	10	2
10460	43	3072	2	5.6	145	12	2
10460	19	4255	2	5.6	160	14	2
10460	16	5158	1	5.9	142	10	10
10465	 	6061	2	 	 	 	 
10465	 	6871	2	 	 	 	 
10465	 	7336	2	 	 	 	 
10465	37	7581	1	 	 	 	 
10467	52	1069	1	5.1	180	14	6
10467	51	3073	2	5.4	150	18	 
10473	53	6062	2	5.7	165	20	4
10473	53	6872	1	5.1	180	30	4
10477	13	1070	1	5.4	120	6	1
10477	42	3074	2	5.3	118	2	3
10477	16	4256	2	5.3	120	2	1
10477	43	5159	1	6.5	230	2	10
10494	45	6063	1	5.11	200	3	3
10494	32	6873	2	5.4	180	0	0
10494	2	7337	2	 	 	 	 
10494	1	7582	1	 	 	 	 
10507	32	6064	1	5.11	185	14	2
10507	33	6874	2	5.3	120	10	3
10516	68	6065	1	6	180	40	5
10516	66	6875	2	5.3	 	35	 
10519	66	6066	1	5.1	180	50	0
10521	55	1071	1	5.1	160	84	8
10533	43	1072	1	5.7	170	5	0
10533	45	3075	2	5.5	135	10	0
10533	19	4257	2	 	 	 	 
10533	12	4834	1	 	 	 	 
10533	15	5160	1	 	 	 	 
10534	37	6067	1	5.1	175	5	1
10534	34	6876	2	5.6	130	5	5
10534	3	7338	2	 	 	 	 
10534	1	7583	2	 	 	 	 
10537	52	1073	2	5.2	165	0	0
10537	 	5348	 	5.1	220	0	0
10540	50	1074	2	5.1	170	40	5
10540	15	3076	2	5.4	140	20	5
